,user_id,creation_date,last_access_date,reputation,location
22468,17871,1221752581,1426526535,13947,Sector 001
22469,58737,1232863980,1485842202,13945,India
22470,5577,1221056367,1485901808,13941,Palo Alto CA United States
22471,10559,1221523013,1485971744,13930,Seattle WA
22472,245,1217810327,1485902986,13923,New York NY
22473,53328,1231507418,1486049498,13923,Sweden
22474,53926,1231696694,1486143002,13919,San Francisco CA
22475,12243,1221572570,1475520254,13916,United States
22476,1163802,1222181156,1485968037,13910,Toronto Canada
22477,946,1218407451,1486082877,13909,Gresham OR
22478,5291,1220909837,1485801260,13905,San Francisco CA
22479,3279,1219855581,1486111230,13897,Republic of Texas
22480,33701,1225730268,1486097032,13890,United States
22481,12149,1221571363,1485367099,13866,no_location
22482,15329,1221639713,1486128313,13858,London United Kingdom
22483,27358,1223889899,1486142358,13848,San Francisco CA
22484,9217,1221501959,1485969842,13847,Seattle Washington United States
22485,29347,1224398601,1486139295,13839,Singapore
22486,13767,1221598093,1485275952,13837,Poland
22487,3291,1219859207,1474488279,13835,United States
22488,13118,1221585008,1486143146,13830,London United Kingdom
22489,17637,1221742898,1486128411,13824,no_location
22490,35,1217594587,1485982409,13819,Washington DC
22491,1892,1219126649,1485987913,13798,United States
22492,17896,1221753327,1486130448,13796,D&#252;sseldorf Germany
22493,28558,1224161365,1486050883,13790,Canada
22494,18590,1221806832,1486141638,13784,Seattle WA
22495,3041,1219756706,1478531114,13775,Ottawa Canada
22496,23427,1222691129,1486096427,13772,The Colony TX
22497,20010,1222018978,1484962146,13764,Birmingham United Kingdom
22498,14966,1221625751,1485841833,13757,Sydney Australia
22499,54736,1231875296,1486116474,13754,Helsingborg Sweden
22500,18196,1221768609,1486138160,13751,Chicago IL
22501,16082,1221662121,1486139185,13745,Tampa FL
22502,3355,1219909017,1486116524,13719,Hendersonville NC
22503,21433,1222212719,1480546429,13717,New Zealand
22504,42155,1228143349,1326193495,13715,no_location
22505,794,1218247633,1486125148,13714,Southeastern PA
22506,2112692,1224531154,1482318081,13711,no_location
22507,3715,1220087859,1486077618,13699,Melbourne Australia
22508,1987,1219166948,1486033877,13698,Singapore
22509,54500,1231835623,1486126225,13696,Australia
22510,12034,1221569816,1486130330,13691,Austin TX
22511,24231,1222881847,1486139758,13677,Boston MA
22512,326,1217869198,1486053956,13674,United States
22513,48910,1230131648,1485954135,13665,Quebec Canada
22514,11109,1221541653,1370813560,13664,Sydney Australia
22515,7190,1221484763,1485254291,13655,Berlin Germany
22516,18309,1221776025,1486058708,13654,Virginia
22517,13895,1221599637,1484334663,13648,Virginia
22518,52502,1231347728,1486141678,13643,Istanbul Turkey
22519,48136,1229871059,1485878962,13635,Paris France
22520,16391,1221670115,1486142136,13634,New Jersey
22521,13103,1221584735,1485920050,13627,Rapid City SD
22522,9209,1221501870,1485988914,13617,Chandler AZ
22523,12266,1221572952,1486139866,13611,London United Kingdom
22524,44673,1228843074,1477124077,13581,Haifa Israel
22525,3029,1219754471,1486044801,13568,Washington DC
22526,41455,1227810740,1486134828,13564,California
22527,39289,1227182866,1486100098,13559,Sydney Australia
22528,31662,1225065327,1485919422,13555,United Kingdom
22529,2342,1219341784,1485960907,13553,Nova Scotia Canada
22530,57508,1232542397,1486133211,13553,Austria
22531,1638,1218995937,1484326171,13546,United States
22532,10039,1221512175,1486136478,13541,Minneapolis MN
22533,25201,1223165506,1485795516,13528,New York NY
22534,12601,1221576884,1486139561,13522,Pittsburgh PA
22535,32173,1225222218,1485006211,13513,Santiago Del Estero Argentina
22536,4593,1220555118,1486071704,13509,Seattle WA
22537,11992,1221569178,1485809921,13504,Munich Germany
22538,40868,1227660385,1486140671,13489,no_location
22539,5791,1221133265,1486125974,13484,Cowes United Kingdom
22540,21728,1222270226,1486032238,13484,no_location
22541,56449,1232299044,1486075806,13483,New York NY
22542,13375,1221590420,1478801354,13474,Orlando FL
22543,30433,1224692830,1485911792,13466,no_location
22544,45967,1229176055,1485956814,13466,New Malden United Kingdom
22545,31640,1225054829,1485189433,13464,Paris France
22546,2183,1219261333,1469424598,13463,United Kingdom
22547,18071,1221762124,1486052251,13462,Davie FL
22548,32536,1225309073,1486133695,13460,Addison TX
22549,6443,1221473126,1486127575,13451,Sweden
22550,16322,1221667899,1447113677,13432,Concord New Hampshire
22551,2399,1219368988,1480690462,13428,Kalamazoo MI
22552,14033,1221601568,1480963598,13415,Earth TX
22553,2063,1219203371,1486098543,13411,Chicago IL
22554,11095,1221540737,1486071164,13395,Italy
22555,1100,1218542309,1379127134,13388,Brazil
22556,45531,1229033826,1486044207,13387,United States
22557,57475,1232533608,1486130563,13382,United Kingdom
22558,10387,1221518993,1485745648,13376,Melbourne Australia
22559,292,1217855671,1434576320,13374,Pittsburgh PA
22560,2942,1219739371,1486142826,13364,San Francisco CA
22561,31352,1224891648,1485905047,445,Los Angeles CA
22562,49114,1230241061,1486126319,445,no_location
22563,5415,1220967472,1223041294,444,United States
22564,12917,1221581660,1486133190,444,Sweden
22565,21756,1222274879,1485465170,444,no_location
22566,31155,1224852185,1408432180,444,Europe
22567,36034,1226275425,1486092017,444,Vermont
22568,50115,1230627925,1486142807,444,Boldesti-Scaeni Romania
22569,11587,1221556793,1268322534,443,no_location
22570,18072,1221762154,1270676947,443,no_location
22571,37749,1226686196,1486148407,443,Missouri
22572,43737,1228499919,1374013191,443,no_location
22573,50640,1230781863,1486148382,443,Minneapolis MN
22574,51578,1231147394,1236594310,443,no_location
22575,56233,1232212993,1486102999,443,Moscow Russia
22576,60551,1233309705,1476053003,443,no_location
22577,2033475,1231262568,1478720281,443,Melnik Czech Republic
22578,2554901,1221569484,1479936107,443,Chicago IL
22579,1397,1218777077,1411054181,442,Folsom CA
22580,5832,1221140167,1486123220,442,Hungary
22581,7703,1221488145,1486133617,442,Cardiff United Kingdom
22582,26126,1223469798,1467574983,442,Shrewsbury United Kingdom
22583,31327,1224883081,1433768468,442,no_location
22584,35305,1226013628,1486075362,442,British Columbia
22585,43408,1228431578,1486128178,442,Lisbon Portugal
22586,45129,1228941848,1446155107,442,no_location
22587,49678,1230509924,1486142845,442,Denver CO
22588,57754,1232589237,1327432630,442,California
22589,4608,1220558171,1486142389,441,United Kingdom
22590,7050,1221483876,1307692393,441,France
22591,7284,1221485291,1471651123,441,Australia
22592,9220,1221501997,1485153281,441,Sweden
22593,11041,1221538536,1241176677,441,United States
22594,15043,1221629045,1270218038,441,United States
22595,16154,1221663966,1486140058,441,Montreal Canada
22596,16470,1221672537,1322769065,441,no_location
22597,16924,1221690674,1460113380,441,London United Kingdom
22598,17556,1221737307,1486119134,441,no_location
22599,22116,1222342681,1486144690,441,Porto Alegre Brazil
22600,22969,1222510153,1476312172,441,Rennes France
22601,25339,1223242625,1418836231,441,Decin Czech Republic
22602,28379,1224103197,1482479881,441,Kyiv Ukraine
22603,32008,1225186431,1250970336,441,Czech Republic
22604,32586,1225317478,1468381333,441,no_location
22605,34990,1225959415,1381785240,441,Montreal Canada
22606,36614,1226418652,1445974167,441,United States
22607,45186,1228954378,1486142006,441,Guadalajara Mexico
22608,45960,1229169486,1457503226,441,Banglore
22609,52349,1231315795,1482976545,441,no_location
22610,52898,1231416702,1485940636,441,no_location
22611,56805,1232394225,1376610561,441,no_location
22612,27912,1224000060,1486143112,440,no_location
22613,37667,1226669710,1485922209,440,no_location
22614,41572,1227871091,1486112414,440,Padua Italy
22615,48363,1229955061,1433896149,440,no_location
22616,807,1218253074,1486141461,439,Boston MA
22617,6728,1221481988,1486131903,439,United States
22618,8604,1221495954,1412032267,439,Woods Hole MA
22619,11471,1221552992,1486135203,439,no_location
22620,12653,1221577700,1482339178,439,no_location
22621,25021,1223074062,1484558900,439,Oslo Norway
22622,26929,1223664140,1239075680,439,Denver CO
22623,44761,1228859146,1449871504,439,no_location
22624,54626,1231859648,1479861667,439,Stockholm Sweden
22625,1825034,1223483812,1486072568,439,no_location
22626,10306,1221517172,1283539679,438,no_location
22627,13856,1221599036,1269296216,438,no_location
22628,28076,1223955305,1485400402,438,Texas
22629,30146,1224626686,1486118866,438,no_location
22630,52494,1231346303,1417005948,438,no_location
22631,1155,1218585698,1485800221,437,Columbia MD
22632,5831,1221140017,1318519878,437,no_location
22633,16572,1221676559,1486140191,437,Chicago IL
22634,22111,1222341965,1469098551,437,Singapore
22635,22715,1222439346,1440168012,437,no_location
22636,23213,1222620391,1486078396,437,California
22637,24458,1222943028,1463142780,437,Sweden
22638,28068,1224029960,1485186240,437,Michigan
22639,31150,1224850790,1289339112,437,Australia
22640,40396,1227561282,1476738197,437,no_location
22641,41404,1227801928,1486070485,437,no_location
22642,56656,1232366402,1485981968,437,Oxford United Kingdom
22643,56791,1232390618,1486138440,437,United States
22644,59512,1233089150,1486128206,437,no_location
22645,63376,1222581531,1485965312,437,no_location
22646,10737,1221528320,1244636366,436,Ottawa Canada
22647,11626,1221557836,1486124436,436,Bangalore India
22648,11643,1221558325,1486134839,436,Oxford United Kingdom
22649,15297,1221638845,1441274562,436,United Kingdom
22650,20028,1222021921,1270321534,436,no_location
22651,20651,1222108720,1486068919,436,St. Louis MO USA
22652,23316,1222653914,1486072648,436,Seattle WA
22653,31749,1225101783,1485942971,436,Johannesburg South Africa
22654,48063,1229816416,1304729388,436,United States
22655,49797,1230547784,1483542144,436,United Kingdom
22656,60201,1233236630,1486133624,436,no_location
22657,10053,1221512379,1486096395,435,Atlanta GA
22658,12050,1221569984,1485053122,435,no_location
22659,13492,1221592947,1225226240,435,no_location
22660,19201,1221850958,1483546411,435,Duvall WA
22661,25412,1223278099,1485880213,3860,Israel
22662,35894,1226217137,1362346337,3860,no_location
22663,51859,1231198612,1486053975,3860,Denver CO
22664,1818,1219081317,1485901350,3857,United States
22665,42749,1228293850,1486110077,3857,Egypt
22666,59557,1233095108,1486143201,3854,no_location
22667,426,1217950311,1486117679,3853,Australia
22668,2289,1219327183,1486057485,3853,Mountain View CA
22669,83418,1221685330,1485963484,3853,Lagos Portugal
22670,37835,1226704137,1486126876,3852,no_location
22671,15127,1221632418,1485945310,3851,Qingdao China
22672,7226,1221484984,1486070140,3849,Ukraine
22673,14716,1221617762,1486138410,3849,Istanbul Turkey
22674,144,1217686934,1485533058,3848,Palo Alto CA
22675,4927,1220724126,1442850857,3848,Washington DC
22676,16522,1221674156,1486143545,3848,New York United States
22677,1256,1218669457,1485988121,3846,United States
22678,44355,1228755587,1486143040,3846,Czech Republic
22679,19854,1221974882,1486136009,3842,Cleveland OH
22680,31116,1224839185,1237375406,3842,India
22681,33411,1225619700,1486141311,3842,no_location
22682,7496,1221486699,1446134009,3840,United Kingdom
22683,55362,1232012250,1486106215,3840,Berkeley CA
22684,32840,1225388714,1450108216,3839,California
22685,1002,1218458624,1486141328,3838,Cambridge United Kingdom
22686,27048,1223719622,1486129268,3838,Budapest Hungary
22687,3305,1219863395,1481460130,3836,United Kingdom
22688,30552,1224712171,1486063257,3836,Sioux Falls SD
22689,39155,1227137989,1486073514,3836,Austin TX
22690,39278,1227179731,1483461149,3832,no_location
22691,52302,1231200990,1406854483,3831,no_location
22692,3404,1219929182,1322463841,3830,Glasgow United Kingdom
22693,26658,1223591323,1484628146,3828,Calgary Canada
22694,52771,1231389540,1486071774,3828,Utah
22695,59984,1233183451,1486053607,3827,Washington DC
22696,30953,1224793054,1486139206,3826,no_location
22697,8668,1221496441,1486132186,3825,Washington United States
22698,27507,1223914397,1486143349,3824,Barcelona Spain
22699,56708,1232376557,1485993255,3824,Bloomington MN
22700,1048,1218483271,1486066012,3823,Houston TX
22701,3429,1219934955,1486015046,3822,United States
22702,41742,1227932692,1485545066,3822,New Zealand
22703,18146,1221765651,1486070209,3820,Ottawa Canada
22704,2601671,1221528724,1486140170,3820,West Coast North America
22705,21204,1222185414,1365642787,3819,Columbia MO
22706,58785,1232892090,1479918879,3819,no_location
22707,2422,1219376896,1486124093,3817,Edinburgh United Kingdom
22708,6091,1221216228,1486034958,3817,G&#246;ttingen Germany
22709,17663,1221743892,1381678186,3814,Lubeque Germany
22710,3608,1220006597,1486132481,3812,Trondheim Norway
22711,7032,1221483761,1486140252,3812,Sheffield United Kingdom
22712,6475,1221475741,1486071718,3810,Africa
22713,2976,1219743745,1444519941,3807,Kuala Lumpur Malaysia
22714,22452,1222382942,1486135909,3807,Seattle WA
22715,445016,1221830121,1485862596,3807,Dublin Ireland
22716,399738,1225922018,1486102130,3806,Vancouver Canada
22717,14456,1221610045,1485895911,3802,Seattle WA
22718,1683,1219019432,1479242984,3801,Texas
22719,15676,1221651981,1484647798,3800,United Kingdom
22720,7668,1221487878,1486139208,3799,Dallas TX
22721,22184,1222351837,1485790201,3799,Chile
22722,37190,1226536063,1460054232,3798,Brazil
22723,47226,1229551989,1486074485,3797,Des Moines IA United States
22724,48839,1230101616,1404727778,3797,Ames IA
22725,50142,1230636569,1485534459,3797,Netherlands
22726,13320,1221589073,1374207810,3795,no_location
22727,39856,1227321857,1486076158,3795,Richardson TX
22728,38611,1227023395,1486107669,3794,London United Kingdom
22729,37086,1226521409,1486085798,3793,Sunnyvale CA
22730,32140,1225215854,1486142807,3791,no_location
22731,49202,1230296012,1486007725,3791,Sydney Australia
22732,26552,1223567998,1485937745,3788,Seattle WA
22733,38695,1227041532,1486042187,3788,United States
22734,29804,1224543186,1486060303,3787,Buenos Aires Argentina
22735,56748,1232384049,1486105313,3787,Hermosillo Mexico
22736,44541,1228814364,1427709590,3786,India
22737,26825,1223646743,1445226237,3785,no_location
22738,54794,1225322406,1408407463,3785,Auckland New Zealand
22739,59563,1233096192,1486108758,3785,Calgary AB Canada
22740,384,1217934216,1481719947,3783,Brighton United Kingdom
22741,12790,1221579763,1466369795,3783,London United Kingdom
22742,4265,1220367891,1486140352,3782,Cincinnati OH
22743,42979,1228338394,1437766162,3780,Athens GA
22744,1334,1218726208,1486056178,3779,Tacoma WA
22745,38212,1226922418,1349878296,3779,Hyderabad India
22746,8831,1221497874,1486123926,3778,Brantford Canada
22747,2170994,1222285631,1486075806,3776,Longmont CO United States
22748,2150,1219247035,1485762020,3775,New York United States
22749,34461,1225838201,1486094848,3775,Australia
22750,35054,1225974420,1486130748,3775,Kazan&#39; Privolzhskiy Federal&#39;Niy Okrug Russia
22751,49032,1230200033,1486129123,3775,Bucharest Romania
22752,6755,1221482153,1485576780,3772,no_location
22753,23723,1222764790,1486135790,3771,Cracow Poland
22754,48483,1229981260,1484864035,3771,Dallas TX
22755,25571,1223314466,1486129957,3770,no_location
22756,27308,1223870025,1481277873,3770,no_location
22757,10393,1221519124,1486061493,3769,Ottawa Ontario
22758,19477,1221882134,1486076818,3769,United States
22759,10888,1221533194,1485566334,3767,Santa Barbara CA
22760,20683,1222111808,1484825578,3765,Brazil
22761,31037,1224810130,1486083478,1410,United States
22762,55036,1231945627,1486118513,1410,Estonia
22763,5421,1220968288,1486139370,1409,United States
22764,44198,1228711733,1478125241,1409,Berlin Germany
22765,1691,1219024084,1485902240,1408,United States
22766,21553,1222245384,1481261935,1408,Vancouver Canada
22767,28373,1224102013,1485997057,1408,Bangalore India
22768,44817,1228871197,1486126139,1408,New Zealand
22769,56740,1232382952,1486014273,1408,United States
22770,4431,1220465525,1485958528,1407,Manchester United Kingdom
22771,5285,1220908247,1486069262,1407,Huntsville Alabama United States
22772,50189,1230647552,1420467087,1407,United Kingdom
22773,3254,1219850011,1219937274,1406,no_location
22774,6294,1221331574,1485296295,1406,Cincinnati OH
22775,1835074,1221117725,1486114964,1406,Oslo Norway
22776,22383,1222375208,1486129867,1405,no_location
22777,23499,1222703840,1485801966,1405,Odense C Denmark
22778,41431,1227806138,1485853927,1405,United Kingdom
22779,45615,1229063192,1432100103,1405,California
22780,45875,1229123192,1486036561,1405,Croatia
22781,51259,1231022309,1485368705,1405,no_location
22782,4884,1220696920,1470888072,1404,Brisbane Australia
22783,56876,1232405102,1415142458,1404,Brisbane Australia
22784,59084,1232995512,1414423315,1404,Raleigh NC
22785,6939,1221483125,1485637154,1403,Vancouver Canada
22786,7826,1221488977,1355523288,1403,St Paul MN
22787,13714,1221597333,1486005391,1403,Atlanta GA
22788,30600,1224724076,1485908672,1403,no_location
22789,38306,1226945115,1486143494,1403,India
22790,9574,1221505998,1486080714,1401,Seattle WA
22791,43807,1228512462,1486061195,1401,Toronto Canada
22792,47424,1229609525,1485889469,1401,London United Kingdom
22793,18175,1221767490,1224288476,1400,United States
22794,782,1218231006,1483249122,1399,Sandy UT United States
22795,15626,1221650505,1486112718,1399,Zagreb Croatia
22796,48143,1229874020,1486087160,1399,no_location
22797,21404,1222207488,1223295177,1398,no_location
22798,39766,1227294453,1485296534,1398,Boise Idaho United States
22799,3568,1219990776,1486055855,1397,England United Kingdom
22800,9406,1221504206,1485445175,1397,no_location
22801,28772,1224199408,1484840242,1397,Illinois
22802,15797,1221655769,1486014148,1396,Del Mar CA
22803,27884,1223996821,1486138386,1396,no_location
22804,37943,1226770797,1444777313,1396,no_location
22805,39409,1227204587,1484691270,1396,Auckland New Zealand
22806,14257,1221605330,1425191601,1395,Sunnyvale CA
22807,34815,1225914559,1486137914,1395,no_location
22808,59990,1233184362,1485973335,1395,Plovdiv Bulgaria
22809,113670,1222526967,1484578290,1395,Sofia Bulgaria
22810,202280,1228253427,1486054341,1395,Champaign IL
22811,17597,1221740305,1477946492,1394,United States
22812,50255,1230660499,1485900156,1394,Pittsburgh PA
22813,3326,1219880057,1432053335,1393,United States
22814,8779,1221497493,1486061418,1393,London United Kingdom
22815,48541,1229999291,1249569329,1393,Warsaw Poland
22816,49582,1230486110,1485967285,1393,Italy
22817,50831,1230886678,1485691064,1393,India
22818,1369629,1227225352,1478248663,1393,Poland
22819,8429,1221494397,1446850637,1392,United States
22820,15490,1221645146,1485860992,1391,Belgium
22821,29345,1224396666,1273612839,1391,United States
22822,56095,1232159472,1247938092,1391,no_location
22823,3275,1219853592,1486052278,1390,Washington District of Columbia United States
22824,58926,1232945653,1400356148,1390,no_location
22825,17368,1221724143,1485511078,1389,Denmark
22826,1142754,1227099599,1482909908,1389,Saratov Russia
22827,5701,1221101319,1486049979,1388,Just outside Philly
22828,11220,1221545959,1486122278,1388,Bryne Norway
22829,51435,1231099000,1485879011,1388,no_location
22830,52068,1231255962,1485979948,1388,US
22831,5119,1220833987,1471977935,1387,Gainesville VA
22832,5192,1220876516,1471640229,1387,United States
22833,5625,1221059453,1486136985,1387,Lawrenceville GA
22834,40413,1227563175,1485700016,1387,Philadelphia PA
22835,51078,1230948048,1486140522,1387,London England United Kingdom
22836,186,1217745023,1486050790,1385,United Kingdom
22837,11544,1221555789,1486021669,1385,Switzerland
22838,35946,1226248163,1486133301,1385,Estonia
22839,46654,1229432029,1483479571,1385,Australia
22840,5667,1221074573,1485974314,1384,Houston TX
22841,38186,1226914411,1486067551,1384,Hungary
22842,49514,1230470724,1386950060,1384,Boston MA
22843,12066,1221570249,1351182218,1383,no_location
22844,20065,1222029225,1486074358,1383,no_location
22845,41693,1227911063,1486130367,1383,Indianapolis IN
22846,1514822,1222858401,1486072896,1383,Vienna Austria
22847,18854,1221831798,1483813570,1382,Wakefield United Kingdom
22848,13556,1221594632,1485976908,1381,Salt Lake City UT
22849,32339,1225283967,1251739544,1381,Florida
22850,33647,1225719990,1251981823,1381,no_location
22851,35448,1226059803,1485954996,1381,no_location
22852,47517,1229626811,1308148397,1381,no_location
22853,93743,1221497179,1486118014,1381,London United Kingdom
22854,887,1218354630,1404677131,1380,United Kingdom
22855,11651,1221558580,1458043202,1380,United Kingdom
22856,14047,1221601760,1485849231,1380,Hendersonville NC
22857,24218,1222879984,1486056277,1380,Copenhagen Denmark
22858,37134,1226527695,1436536555,1380,no_location
22859,2716,1219597142,1482360893,1379,San Diego CA
22860,10931,1221534279,1359421456,1379,Sacramento CA
22861,26077,1223458364,1486132014,586,no_location
22862,26500,1223559850,1486067320,586,California
22863,43980,1228593596,1293217610,586,United States
22864,51134,1230985417,1485944126,586,Zurich Switzerland
22865,325613,1224798075,1479358392,586,New York NY
22866,178,1217730117,1476201017,585,Montreal Canada
22867,13582,1221595223,1478881546,585,Columbia MD
22868,29827,1224553467,1486110765,585,Brazil
22869,34039,1225794129,1470055350,585,no_location
22870,40666,1227625933,1486128985,585,France
22871,43550,1228471911,1486112450,585,Oslo Norway
22872,57858,1232622414,1485337365,585,Troms&#248; Norway
22873,1750627,1221674843,1486143193,585,Seattle WA
22874,19627,1221919749,1311317184,584,no_location
22875,23461,1222698088,1470407157,584,Bath United Kingdom
22876,28973,1224257422,1434941077,584,MA
22877,37896,1226739506,1282887587,584,no_location
22878,43722,1228496710,1484330108,584,Knoxville TN
22879,57590,1232558487,1485466850,584,Massachusetts
22880,426756,1231178083,1479318299,584,Springfield MO
22881,2887,1219687889,1294842949,583,London United Kingdom
22882,3889,1220203095,1486147837,583,Rochester NY
22883,7732,1221488334,1484574587,583,Switzerland
22884,12852,1221580759,1486147145,583,Cuyahoga Falls OH
22885,28627,1224172182,1485811414,583,Edmonton Canada
22886,31810,1225118224,1388475527,583,Tokyo Japan
22887,34498,1225843747,1486148555,583,United States
22888,35053,1225974383,1486045564,583,Copenhagen Denmark
22889,51745,1231179938,1483580404,583,Atlanta GA
22890,3817,1220146215,1486098040,582,no_location
22891,6387,1221461279,1350895856,582,United Kingdom
22892,10030,1221512076,1486135744,582,Arlington MA
22893,17529,1221735166,1486123830,582,no_location
22894,46347,1229343033,1356467952,582,South Korea
22895,48362,1229955045,1486104220,582,London United Kingdom
22896,59381,1233070379,1486073956,582,Grand Haven MI
22897,2609,1219503412,1482338808,581,United States
22898,3261,1219850693,1470673433,581,Dallas TX
22899,3913,1220218104,1471418047,581,Australia
22900,4123,1220305870,1269637007,581,United States
22901,13958,1221600444,1416958539,581,New York United States
22902,28757,1224195841,1275512340,581,no_location
22903,35612,1226087656,1251919303,581,no_location
22904,49843,1230560486,1486139383,581,Edinburgh United Kingdom
22905,7229,1221484987,1480441406,580,no_location
22906,13413,1221591235,1486073582,580,no_location
22907,46657,1229432588,1484839955,580,Germany
22908,49858,1230563350,1233404796,580,no_location
22909,5610,1221057868,1486118618,579,Amsterdam
22910,8552,1221495577,1300736852,579,Oklahoma
22911,9114,1221500721,1441656853,579,Santo Domingo Dominican Republic
22912,16327,1221667994,1485310470,579,United States
22913,17626,1221742287,1458143297,579,Portugal
22914,23548,1222711280,1472418922,579,Houston TX
22915,25098,1223120740,1379661895,579,Sweden
22916,41541,1227858106,1423111389,579,Toronto Canada
22917,43400,1228430168,1395347222,579,United States
22918,48046,1229808526,1486123129,579,Kenilworth United Kingdom
22919,4248,1220364752,1433013371,578,United States
22920,16015,1221660401,1486051751,578,no_location
22921,19026,1221840765,1485899388,578,no_location
22922,34020,1225792530,1355671312,578,Netherlands
22923,921,1218373011,1219630420,577,United States
22924,2901,1219697357,1343428302,577,San Diego CA
22925,6382,1221454417,1463883183,577,no_location
22926,7311,1221485454,1328733215,577,no_location
22927,7375,1221485884,1256665230,577,no_location
22928,34105,1225800168,1485775200,577,Barcelona Spain
22929,37572,1226640628,1485309388,577,no_location
22930,56500,1232315289,1392939842,577,United States
22931,56547,1232335532,1486009749,577,Florida
22932,173,1217725440,1397409845,576,Lewisburg PA
22933,2015,1219174963,1484687950,576,Brazil
22934,3212,1219843006,1486071854,576,Bristol England United Kingdom
22935,3234,1219845347,1484163246,576,United States
22936,12754,1221579339,1459735112,576,Pune India
22937,21865,1222287195,1486148450,576,Croton on Hudson NY
22938,30114,1224620926,1477160910,576,San Diego CA
22939,33635,1225717323,1486142327,576,London United Kingdom
22940,34770,1225905556,1462204613,576,Naples FL
22941,38204,1226920111,1449991380,576,St. Petersburg Russia
22942,40164,1227493321,1467851754,576,Mexico
22943,59943,1233177534,1486127835,576,Norway
22944,371953,1221489329,1307353483,576,Germany
22945,2376,1219359021,1414834894,575,OC
22946,7271,1221485205,1486147192,575,no_location
22947,10054,1221512393,1486068517,575,Ashburn VA
22948,20298,1222073271,1233070428,575,no_location
22949,31012,1224803663,1486071992,575,Australia
22950,38918,1227099309,1482401920,575,Istanbul Turkey
22951,46250,1229313414,1343758416,575,Chicago IL
22952,48793,1230077981,1486068197,575,Red River NM
22953,1766771,1221579898,1431956832,575,no_location
22954,5919,1221151451,1486130781,574,Germany
22955,6551,1221480904,1474608435,574,Penticton BC Canada
22956,7658,1221487778,1221741489,574,no_location
22957,11130,1221542616,1483666941,574,California
22958,22851,1222462284,1448415496,574,Austin TX
22959,25007,1223070236,1466200328,574,Agoura Hills CA
22960,31794,1225114423,1276651400,574,Holmdel NJ
22961,54721,1231873711,1486141738,298,Sacramento CA
22962,55844,1232114705,1486132915,298,no_location
22963,2588,1219493869,1306962109,297,United Kingdom
22964,8250,1221492728,1226612920,297,no_location
22965,10972,1221536132,1267083570,297,Arizona
22966,14015,1221601306,1393958240,297,Bogota Colombia
22967,30971,1224795354,1435663943,297,Belgium
22968,56985,1232438205,1420987202,297,no_location
22969,2166,1219254241,1339610108,296,Portland OR
22970,2418,1219375963,1485941030,296,Sydney Australia
22971,4930,1220725446,1220728691,296,no_location
22972,8588,1221495830,1486068063,296,San Francisco CA
22973,9338,1221503341,1486080769,296,no_location
22974,15315,1221639492,1227650899,296,no_location
22975,22108,1222341768,1225633544,296,Italy
22976,30782,1224766198,1486072348,296,Sweden
22977,39887,1227343470,1486138601,296,no_location
22978,48204,1229900257,1378359953,296,no_location
22979,53332,1231507852,1399535160,296,Prague Czech Republic
22980,59839,1233161856,1471264628,296,no_location
22981,3329,1219882190,1486052206,295,Aurora IL
22982,6219,1221265230,1284163240,295,no_location
22983,31801,1225116767,1401228942,295,no_location
22984,55004,1231941145,1375907470,295,Manchester United Kingdom
22985,55268,1231985056,1485987458,295,no_location
22986,11490,1221553965,1335389702,294,no_location
22987,12834,1221580412,1485981825,294,Ottawa Canada
22988,37424,1226600934,1451529356,294,Canada
22989,38530,1227005222,1482932034,294,no_location
22990,40022,1227415441,1227417245,294,no_location
22991,59200,1233025400,1347929102,294,United States
22992,170884,1221653400,1486135721,294,Oberhausen Germany
22993,1436792,1223043586,1485950339,294,no_location
22994,1127,1218555700,1484837147,293,United States
22995,8273,1221492958,1460064946,293,Arizona
22996,12361,1221573918,1486140741,293,Netherlands
22997,17231,1221713567,1225987698,293,United States
22998,41090,1227717651,1227990921,293,Las Vegas NV
22999,44354,1228755550,1229356879,293,no_location
23000,47437,1229612140,1239228727,293,no_location
23001,54210,1231774225,1232652342,293,United States
23002,1794940,1231145355,1483614049,293,Bangalore India
23003,1294,1218717822,1454375736,292,no_location
23004,4609,1220558361,1255381923,292,Salt Lake City UT
23005,21885,1222290126,1396551374,292,no_location
23006,1493,1218524112,1419906967,291,United States
23007,2276,1219322743,1396765101,291,Ottawa Canada
23008,3634,1220026249,1312909253,291,no_location
23009,4969,1220763371,1438111380,291,Atlanta GA
23010,9983,1221511288,1222324074,291,no_location
23011,17434,1221728150,1486125865,291,no_location
23012,26527,1223564750,1396626054,291,no_location
23013,38674,1227035716,1379325032,291,no_location
23014,40514,1227589594,1484761935,291,no_location
23015,42088,1228125016,1228202963,291,no_location
23016,43560,1228473808,1229514131,291,Bavaria Germany
23017,43563,1228473993,1240755381,291,no_location
23018,47206,1229547247,1229616214,291,no_location
23019,55057,1231948776,1234450345,291,no_location
23020,3395,1219926947,1372921569,290,Breinigsville PA
23021,4824,1220642613,1485553799,290,United Kingdom
23022,5931,1221154716,1326817855,290,United States
23023,25597,1223318544,1478196351,290,Maple Valley WA
23024,39511,1227224833,1254183406,290,Salt Lake City UT
23025,53930,1231698286,1245757105,290,no_location
23026,54153,1231765175,1288812430,290,Glasgow United Kingdom
23027,6325,1221366679,1283752027,289,no_location
23028,15664,1221651667,1485519567,289,England United Kingdom
